vlookup,SO2,PM10,PM2.5,8h_Avg_WHO,8h_Avg_NS,C0_8h_Avg,NO2,AQI
Envi29052023,10.228916666666668,128.54666666666665,49.69083333333333,111.9024,111.9024,0.2447865,32.524,128.54666666666665
Envi29062023,12.817154166666668,145.48291666666668,55.02166666666667,,,0.33875,24.3218,145.48291666666668
Envi29072023,7.032050000000001,71.4275,31.75375,88.31775,88.31775,0.47125,23.3186,88.31775
Envi29082023,14.927008333333331,59.58958333333334,27.815416666666668,35.609624999999994,35.609624999999994,0.61625,11.6008,59.58958333333334
Envi29092023,20.929754166666665,53.96416666666666,26.2325,23.710499999999996,23.710499999999996,0.81,10.1644,53.96416666666666
Envi29102023,15.300325,37.5125,21.070416666666667,8.368624999999993,8.368624999999993,0.46875,7.9868,37.5125
Envi29112023,15.326416666666669,60.1,28.236666666666665,1.9171249999999944,1.9171249999999944,0.47375,49.5882,60.1
Envi29122023,5.5682625,68.47375,30.844583333333333,0.7729999999999947,0.7729999999999947,0.4125,1.2069,68.47375
Envi30012023,3.165833333333334,64.845,29.73208333333333,,,1.073625,75.576,75.576
Envi30032023,3.0348333333333337,46.77375,23.974166666666665,48.5892,48.5892,0.166054,11.468,48.5892
Envi30042023,6.266166666666667,64.55083333333333,29.62625,3.9264,3.9264,0.672805,129.532,129.532
Envi30052023,10.436333333333334,107.42375,43.095,58.6506,58.6506,0.5711685,63.732,107.42375
Envi30062023,13.0556125,79.51416666666667,34.23916666666667,,,0.55125,18.9768,79.51416666666667
Envi30072023,7.926033333333333,72.24208333333333,31.83083333333333,123.67575,123.67575,0.7225,17.5723,123.67575
Envi30082023,21.02826956521739,68.23083333333334,30.694166666666664,41.42687499999999,41.42687499999999,0.25,15.5416,68.23083333333334
Envi30092023,22.100912500000003,41.12166666666666,22.200833333333332,24.652749999999997,24.652749999999997,0.9425,9.4277,41.12166666666666
Envi30102023,13.714395833333334,35.49,20.47958333333333,11.502624999999991,11.502624999999991,0.575,5.0484,35.49
Envi30112023,12.481975,57.05583333333333,27.22125,12.504749999999994,12.504749999999994,0.405,45.303,57.05583333333333
Envi30122023,6.441679166666667,54.97291666666666,26.59125,,,0.70625,4.3806,54.97291666666666
Envi31012023,3.624333333333334,76.48041666666667,33.38708333333333,,,1.0636045,83.65999999999998,83.65999999999998
Envi31032023,3.144,46.08416666666667,23.78875,32.8836,32.8836,0.2404919999999999,20.116,46.08416666666667
Envi31052023,12.34675,94.22833333333334,38.86666666666667,35.0922,35.0922,0.609819,72.568,94.22833333333334
Envi31072023,8.303566666666667,52.46,25.7225,46.69212499999999,46.69212499999999,0.53875,15.0077,52.46
Envi31082023,20.560541666666666,75.13541666666667,32.89458333333334,23.35312499999999,23.35312499999999,0.23875,,75.13541666666667
Envi31102023,12.786495833333332,41.28791666666667,22.30333333333333,2.764874999999993,2.764874999999993,0.65625,0.8891,41.28791666666667
Envi31122023,5.985079166666666,50.97375,25.29625,,,0.57,40.6873,50.97375
Jurf01012023,7.325083333333333,32.206250000000004,17.140833333333333,3.4356,3.4356,2.101442,77.26799999999999,77.26799999999999
Jurf01022023,2.198521739130435,31.59125,16.8975,64.04939999999999,64.04939999999999,0.197547,3.947999999999999,64.04939999999999
Jurf01032023,8.515,37.00666666666667,20.77833333333333,,,0.7629895,88.17199999999998,88.17199999999998
Jurf01042023,2.9693333333333336,44.45875,23.024583333333336,108.9576,108.9576,0.4910045,106.03199999999998,108.9576
Jurf01052023,2.565416666666667,45.36041666666667,28.14583333333333,2.9448,2.9448,0.2905945,52.26399999999999,52.26399999999999
Jurf01062023,1.8558333333333328,56.930416666666666,36.834583333333335,27.4848,27.4848,0.34,29.892,56.930416666666666
Jurf01072023,3.0824458333333333,8.529583333333333,0.335,73.864625,73.864625,0.365,20.1272,73.864625
Jurf01082023,3.793616666666667,14.073333333333332,3.845833333333333,29.797875,29.797875,0.50125,15.2642,29.797875
Jurf01092023,4.448483333333333,45.83916666666667,26.57,45.03062500000001,45.03062500000001,0.3349999999999999,36.2184,45.83916666666667
Jurf01102023,3.8015125,11.500416666666666,5.427083333333333,16.466375000000014,16.466375000000014,0.3874999999999999,22.9718,22.9718
Jurf01112023,5.494129166666667,31.761666666666667,19.70833333333333,,,0.2925,19.4442,31.761666666666667
Jurf01122023,6.0920625,54.24208333333333,27.67,,,0.7875000000000001,31.6632,54.24208333333333
Jurf02012023,7.226833333333334,32.329166666666666,17.16,3.4356,3.4356,0.5897779999999999,40.42,40.42
Jurf02022023,3.427833333333333,33.23708333333334,17.547916666666666,51.534,51.534,0.223314,5.64,51.534
Jurf02032023,5.3055,33.95541666666667,22.86958333333333,,,0.420861,41.548,41.548
Jurf02042023,2.9038333333333344,31.737916666666667,13.635,200.2464,200.2464,0.197547,50.76,200.2464
Jurf02052023,2.969333333333333,35.6975,22.17708333333333,3.681,3.681,0.251944,43.992,43.992
Jurf02062023,1.6920833333333334,57.71208333333333,36.126666666666665,40.00019999999999,40.00019999999999,0.28,29.704,57.71208333333333
Jurf02072023,2.816358333333333,7.575,,52.21775,52.21775,0.38375,28.2302,52.21775
Jurf02082023,4.239483333333333,13.514166666666666,3.3475,21.33175,21.33175,0.44,28.0305,28.0305
Jurf02092023,5.200241666666667,45.63458333333333,26.335,,,0.12125,6.3433,45.63458333333333
Jurf02102023,3.839829166666666,11.235,5.277916666666667,29.74362500000001,29.74362500000001,0.315,10.435,29.74362500000001
Jurf02112023,5.452345833333333,57.20875,38.46666666666667,,,0.4024999999999999,15.9205,57.20875
Jurf02122023,6.5077875,58.30708333333333,27.23625,,,1.475,38.8734,58.30708333333333
Jurf03012023,5.523833333333333,31.30125,16.767500000000002,34.1106,34.1106,0.2877314999999999,27.26,34.1106
Jurf03022023,3.613416666666667,35.73875,18.50708333333333,39.5094,39.5094,0.2863,12.784,39.5094
Jurf03032023,5.261833333333334,37.85541666666666,23.089583333333334,45.1536,45.1536,0.283437,70.312,70.312
Jurf03042023,2.925666666666668,28.20458333333333,11.467916666666667,191.412,191.412,0.177506,40.42,191.412
Jurf03052023,1.6811666666666667,25.2925,15.727083333333333,43.6812,43.6812,0.3306764999999999,26.508,43.6812
Jurf03062023,1.6920833333333334,45.7475,29.90416666666667,74.847,74.847,0.2525,16.544,74.847
Jurf03072023,3.297283333333333,9.9275,2.075333333333333,34.407250000000005,34.407250000000005,0.37,16.8526,34.407250000000005
Jurf03082023,4.0110166666666665,11.871250000000002,2.170434782608696,22.56925,22.56925,0.28375,11.0031,22.56925
Jurf03092023,4.651079166666666,44.98166666666666,25.90125,29.104875000000007,29.104875000000007,0.15,11.1197,44.98166666666666
Jurf03102023,3.8436625,11.36875,5.429166666666667,24.04337500000001,24.04337500000001,0.3025,22.5581,24.04337500000001
Jurf03112023,5.606691666666666,43.14958333333333,27.932916666666667,,,0.54,40.4784,43.14958333333333
Jurf03122023,6.160166666666666,55.68,28.98,,,1.17,31.4265,55.68
Jurf04012023,4.508583333333333,33.717083333333335,17.65625,55.9512,55.9512,0.2118619999999999,50.76,55.9512
Jurf04022023,3.154916666666667,35.442083333333336,18.37833333333333,45.1536,45.1536,0.4380389999999999,82.532,82.532
Jurf04032023,5.327333333333334,37.62916666666667,23.032083333333333,52.761,52.761,0.2004099999999999,20.304,52.761
Jurf04042023,3.023916666666667,29.66583333333333,12.506666666666668,224.541,224.541,0.25767,69.56,224.541
Jurf04052023,1.812166666666667,26.78916666666667,16.785,55.9512,55.9512,0.3278135,18.424,55.9512
Jurf04062023,1.8121666666666665,50.49,33.22375,17.668799999999997,17.668799999999997,0.53,33.276,50.49
Jurf04072023,3.3525875,13.300833333333337,3.209583333333333,57.828625,57.828625,0.3249999999999999,8.4501,57.828625
Jurf04082023,4.110420833333333,13.403333333333334,3.3363636363636364,7.035125,7.035125,0.27625,33.255,33.255
Jurf04092023,4.7317833333333335,49.03666666666667,28.52916666666667,25.624375000000008,25.624375000000008,0.175,12.6814,49.03666666666667
Jurf04102023,4.176383333333333,11.549166666666666,5.605416666666667,16.022750000000013,16.022750000000013,0.385,28.9637,28.9637
Jurf04112023,5.568241666666666,39.849583333333335,26.59208333333333,11.505625000000016,11.505625000000016,0.44,35.1725,39.849583333333335
Jurf04122023,6.709516666666667,58.16791666666666,30.31833333333333,,,1.11,25.457,58.16791666666666
Jurf05012023,3.76625,36.14833333333333,18.6,59.6322,59.6322,0.1803689999999999,9.4,59.6322
Jurf05022023,2.4035652173913045,34.14875,17.87875,13.0062,13.0062,0.5768945,75.012,75.012
Jurf05032023,5.502,38.46958333333333,23.35833333333333,17.178,17.178,0.71575,37.036,38.46958333333333
Jurf05042023,3.2640833333333337,32.58625,14.586666666666666,205.1544,205.1544,0.2934574999999999,128.59199999999998,205.1544
Jurf05052023,1.8230833333333336,27.87875,17.636666666666667,17.668799999999997,17.668799999999997,0.440902,30.456,30.456
Jurf05062023,1.8012500000000002,56.32,36.44375,32.392799999999994,32.392799999999994,0.4549999999999999,25.192,56.32
Jurf05072023,3.1270625,17.369583333333335,6.110833333333333,13.41775,13.41775,0.46375,18.6963,18.6963
Jurf05082023,4.053525,16.362916666666667,5.11125,29.875,29.875,0.25625,11.606,29.875
Jurf05092023,4.734720833333333,47.07666666666666,27.45125,225.498875,225.498875,0.2299999999999999,6.8554,225.498875
Jurf05102023,3.786654166666666,11.79,5.783333333333334,4.049000000000014,4.049000000000014,0.5475,35.6134,35.6134
Jurf05112023,5.499695833333334,28.75375,17.499583333333334,15.578125000000016,15.578125000000016,0.325,31.3705,31.3705
Jurf05122023,7.267979166666667,70.73833333333333,37.33833333333333,,,1.11375,31.3614,70.73833333333333
Jurf06012023,4.857916666666667,31.29083333333333,16.78125,37.3008,37.3008,0.2233139999999999,30.643999999999995,37.3008
Jurf06022023,2.9802500000000003,37.458333333333336,19.120833333333334,11.043,11.043,0.6685104999999999,165.816,165.816
Jurf06032023,6.0915,39.81958333333333,23.8125,8.589,8.589,0.5740315,43.428,43.428
Jurf06042023,3.427833333333333,40.56333333333333,20.293333333333333,,,0.6570585,212.816,212.816
Jurf06052023,2.0850833333333334,30.25208333333333,19.32,19.3866,19.3866,0.4623744999999999,7.708,30.25208333333333
Jurf06062023,2.218113043478261,54.28666666666667,34.920833333333334,5.398799999999996,5.398799999999996,0.5525000000000001,63.16799999999999,63.16799999999999
Jurf06072023,3.303408333333333,21.721666666666668,9.189583333333331,11.80425,11.80425,0.74875,37.6155,37.6155
Jurf06082023,4.467029166666666,14.717083333333331,3.87875,6.310375000000001,6.310375000000001,0.23875,24.2249,24.2249
Jurf06092023,4.442591666666666,50.03,29.542916666666667,403.49925,403.49925,0.1825,6.7137,403.49925
Jurf06102023,3.8026083333333336,12.476666666666668,6.395,18.02987500000001,18.02987500000001,0.41,35.0873,35.0873
Jurf06112023,5.5446625,25.409166666666668,14.681666666666668,12.228125000000016,12.228125000000016,0.3675,31.7332,31.7332
Jurf06122023,7.263591666666667,60.6875,32.600833333333334,,,0.92125,30.4319,60.6875
Jurf07012023,7.543416666666666,29.22791666666667,16.018333333333334,41.4726,41.4726,0.1918209999999999,18.988,41.4726
Jurf07022023,3.17675,45.225,22.030833333333334,8.098199999999999,8.098199999999999,0.4366075,85.728,85.728
Jurf07032023,6.004166666666666,44.74958333333333,25.70375,8.0982,8.0982,0.6212709999999999,74.448,74.448
Jurf07042023,3.63525,44.53458333333333,21.515833333333333,,,0.9004135,265.08,265.08
Jurf07052023,2.172416666666667,31.45583333333333,20.0475,24.2946,24.2946,0.4051144999999999,12.032,31.45583333333333
Jurf07062023,2.1276041666666665,62.73708333333334,41.62375,3.5247499999999965,3.5247499999999965,,40.8735,62.73708333333334
Jurf07072023,3.012470833333333,23.992083333333337,9.96125,19.245875,19.245875,0.27375,15.5679,23.992083333333337
Jurf07082023,4.669133333333334,17.84375,5.915,4.907000000000002,4.907000000000002,0.4087499999999999,32.6807,32.6807
Jurf07092023,4.656320833333333,45.04333333333333,25.88,155.46800000000002,155.46800000000002,0.3012499999999999,41.7738,155.46800000000002
Jurf07102023,3.4859,15.234583333333331,8.182916666666667,13.259125000000012,13.259125000000012,0.3125,25.173,25.173
Jurf07112023,5.585633333333334,11.568333333333332,17.989166666666666,,,0.37625,9.7904,17.989166666666666
Jurf07122023,7.4762916666666674,57.92458333333334,31.024166666666662,,,0.985,25.6546,57.92458333333334
Jurf08012023,9.868666666666668,30.4125,16.472083333333334,2.2086,2.2086,1.0120705,39.48,39.48
Jurf08022023,2.471913043478261,42.86541666666667,21.14875,10.0614,10.0614,0.2791424999999999,59.21999999999999,59.21999999999999
Jurf08032023,2.805583333333334,49.899230769230776,27.664615384615384,5.1534,5.1534,0.818818,82.34399999999998,82.34399999999998
Jurf08042023,3.3841666666666668,34.64333333333334,16.122083333333332,13.9878,13.9878,0.4008199999999999,87.79599999999999,87.79599999999999
Jurf08052023,2.1942500000000003,32.7,20.85625,6.6258,6.6258,0.787325,12.596,32.7
Jurf08062023,2.135266666666667,61.125416666666666,40.71375,12.327749999999996,12.327749999999996,0.595,39.5131,61.125416666666666
Jurf08072023,2.9878541666666667,44.44875,23.168333333333333,14.7055,14.7055,0.22875,13.9979,44.44875
Jurf08082023,4.3672208333333336,12.8175,3.181363636363636,15.916375,15.916375,0.44375,18.2295,18.2295
Jurf08092023,4.9543875,46.2295652173913,24.023478260869563,7.651375000000015,7.651375000000015,0.36125,53.1358,53.1358
Jurf08102023,3.505891666666667,20.124583333333334,11.430416666666666,,,0.3774999999999999,22.7334,22.7334
Jurf08112023,5.693058333333333,10.492916666666666,22.56458333333333,,,0.52375,22.5228,22.56458333333333
Jurf08122023,6.9504375,56.17875,29.485,,,0.94875,32.3271,56.17875
Jurf09012023,7.6635,32.83541666666667,17.40041666666667,14.9694,14.9694,0.6642159999999999,19.552,32.83541666666667
Jurf09022023,2.517478260869565,40.227916666666665,20.15125,,,0.1274035,10.716,40.227916666666665
Jurf09032023,1.0043333333333333,,,12.27,12.27,0.2190194999999999,16.544,16.544
Jurf09042023,3.657083333333334,48.03916666666667,25.795416666666668,20.3682,20.3682,0.377916,32.336,48.03916666666667
Jurf09052023,2.4562500000000003,33.01583333333333,20.60875,2.6994,2.6994,0.7773045,28.388,33.01583333333333
Jurf09062023,2.4049541666666667,54.135,35.25958333333333,43.82937499999999,43.82937499999999,0.4625,24.6779,54.135
Jurf09072023,3.0013541666666668,36.26125,17.855833333333333,27.170375,27.170375,0.3225,10.7852,36.26125
Jurf09082023,3.9821,11.798333333333334,2.147083333333333,34.617875,34.617875,0.3112499999999999,9.9453,34.617875
Jurf09092023,4.715229166666666,22.130416666666665,12.698333333333332,18.05812500000001,18.05812500000001,0.39125,29.7354,29.7354
Jurf09102023,3.826658333333333,16.111250000000002,8.765416666666667,,,0.9325,32.0651,32.0651
Jurf09112023,5.5570625,8.453333333333333,20.98541666666667,8.802625000000017,8.802625000000017,0.30125,25.7634,25.7634
Jurf09122023,6.7280875,59.24541666666666,31.097916666666663,,,0.75,31.341,59.24541666666666
Jurf10012023,8.001916666666668,38.68416666666666,19.5875,7.852799999999999,7.852799999999999,0.3936624999999999,48.504,48.504
Jurf10022023,0.2994285714285714,31.395416666666662,16.815833333333334,,,0.1188144999999999,0.376,31.395416666666662
Jurf10032023,0.8296666666666667,,,13.497,13.497,0.1359924999999999,25.38,25.38
Jurf10042023,3.951833333333333,56.60416666666666,30.523750000000003,,,0.638449,98.512,98.512
Jurf10052023,2.8055833333333333,35.47541666666667,22.09958333333333,,,0.7229074999999998,32.9,35.47541666666667
Jurf10062023,2.144120833333333,56.6975,36.989583333333336,13.427874999999997,13.427874999999997,0.6300000000000001,33.4429,56.6975
Jurf10072023,3.1071041666666663,25.75333333333333,11.025833333333331,18.01875,18.01875,0.32875,30.3585,30.3585
Jurf10082023,3.967745833333333,21.390416666666667,8.145416666666668,14.402,14.402,0.33375,44.6352,44.6352
Jurf10092023,4.755520833333333,16.574166666666667,9.14625,24.133750000000013,24.133750000000013,0.42125,40.8657,40.8657
Jurf10102023,3.6373875,9.35875,4.310416666666667,10.540250000000016,10.540250000000016,0.33875,13.8157,13.8157
Jurf10112023,5.586233333333333,22.75583333333333,19.238333333333333,10.222750000000016,10.222750000000016,0.29,27.3962,27.3962
Jurf10122023,7.178004166666667,57.16583333333333,31.4425,,,1.255,35.1713,57.16583333333333
Jurf11012023,7.969166666666667,30.49875,16.500416666666666,170.30759999999998,170.30759999999998,0.1460129999999999,6.956,170.30759999999998
Jurf11022023,0.7026363636363637,30.58833333333333,16.52541666666667,26.7486,26.7486,0.271985,40.796,40.796
Jurf11032023,1.0589166666666667,,,6.6258,6.6258,0.25767,25.944,25.944
Jurf11042023,4.061,51.60458333333333,27.927916666666665,,,0.5683055,186.308,186.308
Jurf11052023,2.499916666666667,38.77291666666667,24.04125,,,0.7744415,43.24,43.24
Jurf11062023,2.3072625,60.2525,39.98125,5.2122499999999965,5.2122499999999965,0.70875,54.5446,60.2525
Jurf11072023,3.0092416666666666,27.639166666666668,12.02875,12.468125,12.468125,0.23375,25.4868,27.639166666666668
Jurf11082023,4.100733333333333,16.34375,5.07625,42.57575,42.57575,0.31,26.5328,42.57575
Jurf11092023,4.765975,19.561666666666667,11.001666666666669,52.720875000000014,52.720875000000014,0.35875,23.4431,52.720875000000014
